dip,dib,rm,ind_corr,v_corr,perc_juros,v_juros,rm_atual,v_ant,v_atual,soma,parcelas,p_ant,p_atual
01/08/2024,01/05/2018,1192.5,1.21929412,1454.0082381,0.3083,448.27073980623004,1902.27897790623,71943.51825552963,12776.48174447036,84720.0,68,68,7
01/08/2024,01/06/2018,1192.5,1.2175895,1451.97547875,0.3083,447.64404009862506,1899.6195188486251,71943.51825552963,12776.48174447036,84720.0,67,67,7
01/08/2024,01/07/2018,1192.5,1.20422262,1436.03547435,0.3083,442.729736742105,1878.765211092105,71943.51825552963,12776.48174447036,84720.0,66,66,7
01/08/2024,01/08/2018,1192.5,1.19656461,1426.9032974250001,0.3083,439.91428659612757,1866.8175840211277,71943.51825552963,12776.48174447036,84720.0,65,65,7
01/08/2024,01/09/2018,1192.5,1.1950111,1425.0507367500002,0.3083,439.34314214002507,1864.3938788900252,71943.51825552963,12776.48174447036,84720.0,64,64,7
01/08/2024,01/10/2018,1192.5,1.19393655,1423.769335875,0.3083,438.9480862502625,1862.7174221252626,71943.51825552963,12776.48174447036,84720.0,63,63,7
01/08/2024,01/11/2018,1192.5,1.18705165,1415.559092625,0.3083,436.4168682562875,1851.9759608812874,71943.51825552963,12776.48174447036,84720.0,62,62,7
01/08/2024,01/12/2018,2385,1.18480053,2825.74926405,0.3083,871.178498106615,3696.9277621566152,71943.51825552963,12776.48174447036,84720.0,61,61,7
01/08/2024,01/01/2019,1247.5,1.18669925,1480.407314375,0.3083,456.4095750218125,1936.8168893968125,71943.51825552963,12776.48174447036,84720.0,60,60,7
01/08/2024,01/02/2019,1247.5,1.1831498,1475.9793755,0.3083,455.04444146665,1931.02381696665,71943.51825552963,12776.48174447036,84720.0,59,59,7
01/08/2024,01/03/2019,1247.5,1.17914072,1470.9780481999999,0.3083,453.50253226006,1924.4805804600599,71943.51825552963,12776.48174447036,84720.0,58,58,7
01/08/2024,01/04/2019,1247.5,1.17280756,1463.0774311,0.3083,451.06677200813004,1914.1442031081301,71943.51825552963,12776.48174447036,84720.0,57,57,7
01/08/2024,01/05/2019,1247.5,1.16442371,1452.618578225,0.3083,447.8423076667675,1900.4608858917675,71943.51825552963,12776.48174447036,84720.0,56,56,7
01/08/2024,01/06/2019,1247.5,1.16036244,1447.5521439000001,0.3083,446.2803259643701,1893.8324698643703,71943.51825552963,12776.48174447036,84720.0,55,55,7
01/08/2024,01/07/2019,1247.5,1.15966664,1446.6841334,0.3083,446.01271832722006,1892.69685172722,71943.51825552963,12776.48174447036,84720.0,54,54,7
01/08/2024,01/08/2019,1247.5,1.15862388,1445.3832903,0.3083,445.61166839949004,1890.99495869949,71943.51825552963,12776.48174447036,84720.0,53,53,7
01/08/2024,01/09/2019,1247.5,1.15769772,1444.2279057,0.3083,445.25546332731005,1889.4833690273101,71943.51825552963,12776.48174447036,84720.0,52,52,7
01/08/2024,01/10/2019,1247.5,1.15665673,1442.929270675,0.3083,444.8550941491025,1887.7843648241026,71943.51825552963,12776.48174447036,84720.0,51,51,7
